t,signal
145.375,0.62984127
145.379167,0.551111111
145.383333,0.393650794
145.3875,0.472380952
145.391667,0.62984127
145.395833,0.551111111
145.4,0.551111111
145.404167,0.551111111
145.408333,0.551111111
145.4125,0.551111111
145.416667,0.551111111
145.420833,0.62984127
145.425,0.551111111
145.429167,0.393650794
145.433333,0.314920635
145.4375,0.314920635
145.441667,0.314920635
145.445833,0.314920635
145.45,0.236190476
145.454167,0
145.458333,-0.157460317
145.4625,-0.157460317
145.466667,-0.314920635
145.470833,-0.314920635
145.475,-0.236190476
145.479167,-0.393650794
145.483333,-0.551111111
145.4875,-0.62984127
145.491667,-0.62984127
145.495833,-0.62984127
145.5,-0.62984127
145.504167,-0.62984127
145.508333,-0.708571429
145.5125,-0.708571429
145.516667,-0.708571429
145.520833,-0.62984127
145.525,-0.551111111
145.529167,-0.708571429
145.533333,-0.866031746
145.5375,-0.787301587
145.541667,-0.708571429
145.545833,-0.62984127
145.55,-0.551111111
145.554167,-0.62984127
145.558333,-0.708571429
145.5625,-0.708571429
145.566667,-0.62984127
145.570833,-0.62984127
145.575,-0.472380952
145.579167,-0.62984127
145.583333,-0.708571429
145.5875,-0.62984127
145.591667,-0.62984127
145.595833,-0.62984127
145.6,-0.551111111
145.604167,-0.62984127
145.608333,-0.708571429
145.6125,-0.708571429
145.616667,-0.708571429
145.620833,-0.708571429
145.625,-0.472380952
145.629167,-0.62984127
145.633333,-0.62984127
145.6375,-0.62984127
145.641667,-0.551111111
145.645833,-0.62984127
145.65,-0.62984127
145.654167,-0.708571429
145.658333,-0.708571429
145.6625,-0.708571429
145.666667,-0.62984127
145.670833,-0.551111111
145.675,-0.551111111
145.679167,-0.787301587
145.683333,-0.866031746
145.6875,-0.708571429
145.691667,-0.708571429
145.695833,-0.62984127
145.7,-0.62984127
145.704167,-0.787301587
145.708333,-0.866031746
145.7125,-0.866031746
145.716667,-0.787301587
145.720833,-0.708571429
145.725,-0.551111111
145.729167,-0.62984127
145.733333,-0.787301587
145.7375,-0.787301587
145.741667,-0.62984127
145.745833,-0.62984127
145.75,-0.708571429
145.754167,-0.708571429
145.758333,-0.708571429
145.7625,-0.708571429
145.766667,-0.708571429
145.770833,-0.62984127
145.775,-0.708571429
145.779167,-0.787301587
145.783333,-0.787301587
145.7875,-0.708571429
145.791667,-0.62984127
145.795833,-0.708571429
145.8,-0.62984127
145.804167,-0.708571429
145.808333,-0.787301587
145.8125,-0.62984127
145.816667,-0.787301587
145.820833,-0.708571429
145.825,-0.472380952
145.829167,-0.62984127
145.833333,-0.62984127
145.8375,-0.472380952
145.841667,-0.393650794
145.845833,-0.393650794
145.85,-0.472380952
145.854167,-0.62984127
145.858333,-0.472380952
145.8625,-0.314920635
145.866667,-0.236190476
145.870833,-0.314920635
145.875,-0.393650794
145.879167,-0.551111111
145.883333,-0.62984127
145.8875,-0.62984127
145.891667,-0.62984127
145.895833,-0.62984127
145.9,-0.708571429
145.904167,-0.62984127
145.908333,-0.708571429
145.9125,-0.787301587
145.916667,-0.787301587
145.920833,-0.787301587
145.925,-0.708571429
145.929167,-0.866031746
145.933333,-0.944761905
145.9375,-0.866031746
145.941667,-0.787301587
145.945833,-0.62984127
145.95,-0.62984127
145.954167,-0.787301587
145.958333,-0.944761905
145.9625,-1.023492063
145.966667,-1.023492063
145.970833,-0.787301587
145.975,-0.787301587
145.979167,-0.472380952
145.983333,0.236190476
145.9875,1.338412698
145.991667,1.968253968
145.995833,2.440634921
146,2.125714286
146.004167,1.102222222
146.008333,0.62984127
146.0125,-0.078730159
146.016667,-0.472380952
146.020833,-0.708571429
146.025,-0.708571429
146.029167,-0.944761905
146.033333,-1.023492063
146.0375,-0.708571429
146.041667,-0.551111111
146.045833,-0.62984127
146.05,-0.551111111
146.054167,-0.62984127
146.058333,-0.866031746
146.0625,-0.787301587
146.066667,-0.708571429
146.070833,-0.708571429
146.075,-0.551111111
146.079167,-0.708571429
146.083333,-0.866031746
146.0875,-0.708571429
146.091667,-0.551111111
146.095833,-0.551111111
146.1,-0.472380952
146.104167,-0.62984127
146.108333,-0.551111111
146.1125,-0.472380952
146.116667,-0.551111111
146.120833,-0.472380952
146.125,-0.314920635
146.129167,-0.393650794
146.133333,-0.551111111
146.1375,-0.472380952
146.141667,-0.236190476
146.145833,-0.314920635
146.15,-0.314920635
146.154167,-0.314920635
146.158333,-0.314920635
146.1625,-0.236190476
146.166667,-0.314920635
146.170833,-0.157460317
146.175,0.157460317
146.179167,0.078730159
146.183333,0
146.1875,0.078730159
146.191667,0.314920635
146.195833,0.314920635
146.2,0.472380952
146.204167,0.551111111
146.208333,0.472380952
146.2125,0.551111111
146.216667,0.62984127
146.220833,0.787301587
146.225,0.866031746
146.229167,0.944761905
146.233333,0.787301587
146.2375,0.866031746
146.241667,0.787301587
146.245833,0.866031746
146.25,0.62984127
146.254167,0.708571429
146.258333,0.708571429
146.2625,0.708571429
146.266667,0.551111111
146.270833,0.551111111
146.275,0.551111111
146.279167,0.472380952
146.283333,0.078730159
146.2875,0.078730159
146.291667,0.157460317
146.295833,0.078730159
146.3,-0.078730159
146.304167,-0.078730159
146.308333,-0.314920635
146.3125,-0.236190476
146.316667,-0.314920635
146.320833,-0.393650794
146.325,-0.393650794
146.329167,-0.393650794
146.333333,-0.62984127
146.3375,-0.551111111
146.341667,-0.472380952
146.345833,-0.472380952
146.35,-0.551111111
146.354167,-0.551111111
146.358333,-0.62984127
146.3625,-0.551111111
146.366667,-0.62984127
146.370833,-0.62984127
146.375,-0.551111111
146.379167,-0.551111111
146.383333,-0.787301587
146.3875,-0.551111111
146.391667,-0.551111111
146.395833,-0.472380952
146.4,-0.472380952
146.404167,-0.472380952
146.408333,-0.472380952
146.4125,-0.472380952
146.416667,-0.551111111
146.420833,-0.62984127
146.425,-0.551111111
146.429167,-0.472380952
146.433333,-0.62984127
146.4375,-0.472380952
146.441667,-0.551111111
146.445833,-0.551111111
146.45,-0.472380952
146.454167,-0.472380952
146.458333,-0.708571429
146.4625,-0.62984127
146.466667,-0.62984127
146.470833,-0.708571429
146.475,-0.472380952
146.479167,-0.472380952
146.483333,-0.787301587
146.4875,-0.708571429
146.491667,-0.62984127
146.495833,-0.551111111
146.5,-0.551111111
146.504167,-0.551111111
146.508333,-0.708571429
146.5125,-0.708571429
146.516667,-0.708571429
146.520833,-0.551111111
146.525,-0.62984127
146.529167,-0.62984127
146.533333,-0.866031746
146.5375,-0.787301587
146.541667,-0.62984127
146.545833,-0.787301587
146.55,-0.787301587
146.554167,-0.62984127
146.558333,-0.62984127
146.5625,-0.787301587
146.566667,-0.708571429
146.570833,-0.708571429
146.575,-0.62984127
146.579167,-0.62984127
146.583333,-0.787301587
146.5875,-0.708571429
146.591667,-0.708571429
146.595833,-0.708571429
146.6,-0.708571429
146.604167,-0.62984127
146.608333,-0.708571429
146.6125,-0.708571429
146.616667,-0.787301587
146.620833,-0.708571429
146.625,-0.708571429
146.629167,-0.62984127
146.633333,-0.787301587
146.6375,-0.787301587
146.641667,-0.708571429
146.645833,-0.708571429
146.65,-0.551111111
146.654167,-0.708571429
146.658333,-0.787301587
146.6625,-0.708571429
146.666667,-0.708571429
146.670833,-0.708571429
146.675,-0.551111111
146.679167,-0.314920635
146.683333,-0.62984127
146.6875,-0.393650794
146.691667,-0.472380952
146.695833,-0.551111111
146.7,-0.393650794
146.704167,-0.314920635
146.708333,-0.393650794
146.7125,-0.393650794
146.716667,-0.551111111
146.720833,-0.472380952
146.725,-0.393650794
146.729167,-0.472380952
146.733333,-0.708571429
146.7375,-0.62984127
146.741667,-0.787301587
146.745833,-0.708571429
146.75,-0.787301587
146.754167,-0.787301587
146.758333,-0.866031746
146.7625,-0.866031746
146.766667,-0.787301587
146.770833,-0.787301587
146.775,-0.708571429
146.779167,-0.708571429
146.783333,-0.787301587
146.7875,-0.866031746
146.791667,-0.866031746
146.795833,-0.787301587
146.8,-0.866031746
146.804167,-0.787301587
146.808333,-0.708571429
146.8125,-0.944761905
146.816667,-0.866031746
146.820833,-0.236190476
146.825,0.708571429
146.829167,1.732063492
146.833333,2.046984127
146.8375,2.519365079
146.841667,1.810793651
146.845833,0.866031746
146.85,0.157460317
146.854167,-0.472380952
146.858333,-0.708571429
146.8625,-0.944761905
146.866667,-1.023492063
146.870833,-0.866031746
146.875,-0.551111111
146.879167,-0.472380952
146.883333,-0.787301587
146.8875,-0.787301587
146.891667,-0.708571429
146.895833,-0.62984127
146.9,-0.708571429
146.904167,-0.62984127
146.908333,-0.62984127
146.9125,-0.787301587
146.916667,-0.708571429
146.920833,-0.62984127
146.925,-0.62984127
146.929167,-0.62984127
146.933333,-0.708571429
146.9375,-0.708571429
146.941667,-0.551111111
146.945833,-0.472380952
146.95,-0.472380952
146.954167,-0.472380952
146.958333,-0.472380952
146.9625,-0.551111111
146.966667,-0.551111111
146.970833,-0.472380952
146.975,-0.393650794
146.979167,-0.314920635
146.983333,-0.314920635
146.9875,-0.314920635
146.991667,-0.314920635
146.995833,-0.314920635
147,-0.236190476
147.004167,-0.157460317
147.008333,-0.157460317
147.0125,-0.157460317
147.016667,0.078730159
147.020833,0.078730159
147.025,0.236190476
147.029167,0.314920635
147.033333,0.236190476
147.0375,0.236190476
147.041667,0.472380952
147.045833,0.62984127
147.05,0.708571429
147.054167,0.708571429
147.058333,0.708571429
147.0625,0.708571429
147.066667,0.62984127
147.070833,0.866031746
147.075,0.866031746
147.079167,0.866031746
147.083333,0.62984127
147.0875,0.708571429
147.091667,0.866031746
147.095833,0.787301587
147.1,0.551111111
147.104167,0.551111111
147.108333,0.551111111
147.1125,0.393650794
147.116667,0.314920635
147.120833,0.314920635
147.125,0.236190476
147.129167,0.157460317
147.133333,0
147.1375,-0.157460317
147.141667,-0.157460317
147.145833,-0.314920635
147.15,-0.393650794
147.154167,-0.314920635
147.158333,-0.393650794
147.1625,-0.62984127
147.166667,-0.62984127
147.170833,-0.551111111
147.175,-0.62984127
147.179167,-0.551111111
147.183333,-0.787301587
147.1875,-0.866031746
147.191667,-0.62984127
147.195833,-0.708571429
147.2,-0.62984127
147.204167,-0.62984127
147.208333,-0.708571429
147.2125,-0.866031746
147.216667,-0.787301587
147.220833,-0.708571429
147.225,-0.551111111
147.229167,-0.62984127
147.233333,-0.787301587
147.2375,-0.866031746
147.241667,-0.62984127
147.245833,-0.62984127
147.25,-0.62984127
147.254167,-0.551111111
147.258333,-0.62984127
147.2625,-0.866031746
147.266667,-0.866031746
147.270833,-0.708571429
147.275,-0.551111111
147.279167,-0.551111111
147.283333,-0.787301587
147.2875,-0.866031746
147.291667,-0.708571429
147.295833,-0.62984127
147.3,-0.708571429
147.304167,-0.62984127
147.308333,-0.708571429
147.3125,-0.866031746
147.316667,-0.787301587
147.320833,-0.708571429
147.325,-0.708571429
147.329167,-0.62984127
147.333333,-0.787301587
147.3375,-0.866031746
147.341667,-0.866031746
147.345833,-0.787301587
147.35,-0.708571429
147.354167,-0.787301587
147.358333,-0.866031746
147.3625,-1.023492063
147.366667,-0.866031746
147.370833,-0.787301587
147.375,-0.787301587
147.379167,-0.787301587
147.383333,-0.866031746
147.3875,-0.787301587
147.391667,-0.708571429
147.395833,-0.787301587
147.4,-0.866031746
147.404167,-0.866031746
147.408333,-0.866031746
147.4125,-0.944761905
147.416667,-0.787301587
147.420833,-0.708571429
147.425,-0.62984127
147.429167,-0.62984127
147.433333,-0.866031746
147.4375,-0.866031746
147.441667,-0.866031746
147.445833,-0.787301587
147.45,-0.944761905
147.454167,-0.708571429
147.458333,-0.787301587
147.4625,-0.866031746
147.466667,-0.866031746
147.470833,-0.787301587
147.475,-0.708571429
147.479167,-0.708571429
147.483333,-0.866031746
147.4875,-0.944761905
147.491667,-0.866031746
147.495833,-0.866031746
147.5,-0.866031746
147.504167,-0.708571429
147.508333,-0.708571429
147.5125,-0.787301587
147.516667,-0.708571429
147.520833,-0.62984127
147.525,-0.472380952
147.529167,-0.472380952
147.533333,-0.708571429
147.5375,-0.787301587
147.541667,-0.708571429
147.545833,-0.787301587
147.55,-0.551111111
147.554167,-0.393650794
147.558333,-0.314920635
147.5625,-0.472380952
147.566667,-0.551111111
147.570833,-0.62984127
147.575,-0.551111111
147.579167,-0.551111111
147.583333,-0.787301587
147.5875,-0.787301587
147.591667,-0.62984127
147.595833,-0.708571429
147.6,-0.944761905
147.604167,-0.866031746
147.608333,-0.787301587
147.6125,-1.023492063
147.616667,-1.023492063
147.620833,-1.023492063
147.625,-0.866031746
147.629167,-0.866031746
147.633333,-0.866031746
147.6375,-1.023492063
147.641667,-0.866031746
147.645833,-0.944761905
147.65,-0.944761905
147.654167,-0.944761905
147.658333,-0.866031746
147.6625,-1.023492063
147.666667,-0.944761905
147.670833,-0.314920635
147.675,0.708571429
147.679167,1.732063492
147.683333,2.046984127
147.6875,2.283174603
147.691667,1.574603175
147.695833,0.787301587
147.7,0.078730159
147.704167,-0.472380952
147.708333,-0.787301587
147.7125,-1.180952381
147.716667,-1.25968254
147.720833,-1.102222222
147.725,-0.708571429
147.729167,-0.62984127
147.733333,-0.787301587
147.7375,-0.944761905
147.741667,-0.866031746
147.745833,-0.787301587
147.75,-0.787301587
147.754167,-0.708571429
147.758333,-0.708571429
147.7625,-0.866031746
147.766667,-0.866031746
147.770833,-0.787301587
147.775,-0.708571429
147.779167,-0.62984127
147.783333,-0.62984127
147.7875,-0.787301587
147.791667,-0.62984127
147.795833,-0.62984127
147.8,-0.708571429
147.804167,-0.62984127
147.808333,-0.472380952
147.8125,-0.551111111
147.816667,-0.62984127
147.820833,-0.62984127
147.825,-0.551111111
147.829167,-0.472380952
147.833333,-0.393650794
147.8375,-0.551111111
147.841667,-0.472380952
147.845833,-0.393650794
147.85,-0.314920635
147.854167,-0.314920635
147.858333,-0.157460317
147.8625,-0.314920635
147.866667,-0.236190476
147.870833,0
147.875,0.078730159
147.879167,0.236190476
147.883333,0.157460317
147.8875,0.157460317
147.891667,0.393650794
147.895833,0.393650794
147.9,0.472380952
147.904167,0.62984127
147.908333,0.787301587
147.9125,0.708571429
147.916667,0.708571429
147.920833,0.708571429
147.925,0.708571429
147.929167,0.708571429
147.933333,0.708571429
147.9375,0.551111111
147.941667,0.708571429
147.945833,0.551111111
147.95,0.551111111
147.954167,0.551111111
147.958333,0.472380952
147.9625,0.314920635
147.966667,0.157460317
147.970833,0.078730159
147.975,0.157460317
147.979167,0
147.983333,0
147.9875,-0.236190476
147.991667,-0.314920635
147.995833,-0.393650794
148,-0.393650794
148.004167,-0.393650794
148.008333,-0.393650794
148.0125,-0.62984127
148.016667,-0.787301587
148.020833,-0.708571429
148.025,-0.62984127
148.029167,-0.62984127
148.033333,-0.708571429
148.0375,-0.787301587
148.041667,-0.708571429
148.045833,-0.787301587
148.05,-0.866031746
148.054167,-0.787301587
148.058333,-0.708571429
148.0625,-0.866031746
148.066667,-0.787301587
148.070833,-0.787301587
148.075,-0.708571429
148.079167,-0.708571429
148.083333,-0.787301587
148.0875,-0.944761905
148.091667,-0.787301587
148.095833,-0.708571429
148.1,-0.708571429
148.104167,-0.62984127
148.108333,-0.62984127
148.1125,-0.787301587
148.116667,-0.787301587
148.120833,-0.708571429
148.125,-0.708571429
148.129167,-0.62984127
148.133333,-0.708571429
148.1375,-0.944761905
148.141667,-0.787301587
148.145833,-0.708571429
148.15,-0.708571429
148.154167,-0.708571429
148.158333,-0.62984127
148.1625,-0.787301587
148.166667,-0.866031746
148.170833,-0.866031746
148.175,-0.787301587
148.179167,-0.708571429
148.183333,-0.866031746
148.1875,-1.023492063
148.191667,-0.866031746
148.195833,-0.866031746
148.2,-0.866031746
148.204167,-0.787301587
148.208333,-0.708571429
148.2125,-0.866031746
148.216667,-0.944761905
148.220833,-0.787301587
148.225,-0.866031746
148.229167,-0.787301587
148.233333,-0.866031746
148.2375,-1.023492063
148.241667,-0.787301587
148.245833,-0.866031746
148.25,-0.866031746
148.254167,-0.866031746
148.258333,-0.708571429
148.2625,-0.866031746
148.266667,-0.944761905
148.270833,-0.866031746
148.275,-0.787301587
148.279167,-0.866031746
148.283333,-0.866031746
148.2875,-1.102222222
148.291667,-0.944761905
148.295833,-0.944761905
148.3,-1.023492063
148.304167,-0.866031746
148.308333,-0.708571429
148.3125,-0.866031746
148.316667,-1.023492063
148.320833,-0.944761905
148.325,-0.866031746
148.329167,-0.944761905
148.333333,-0.944761905
148.3375,-0.866031746
148.341667,-0.866031746
148.345833,-0.866031746
148.35,-0.866031746
148.354167,-0.787301587
148.358333,-0.708571429
148.3625,-0.866031746
148.366667,-1.023492063
148.370833,-0.866031746
148.375,-0.787301587
148.379167,-0.787301587
148.383333,-0.787301587
148.3875,-0.708571429
148.391667,-0.708571429
148.395833,-0.708571429
148.4,-0.708571429
148.404167,-0.866031746
148.408333,-0.866031746
148.4125,-0.62984127
148.416667,-0.551111111
148.420833,-0.472380952
148.425,-0.472380952
148.429167,-0.551111111
148.433333,-0.62984127
148.4375,-0.866031746
148.441667,-0.787301587
148.445833,-0.866031746
148.45,-0.944761905
148.454167,-0.866031746
148.458333,-0.708571429
148.4625,-0.866031746
148.466667,-1.102222222
148.470833,-1.102222222
148.475,-1.023492063
148.479167,-0.944761905
148.483333,-1.023492063
148.4875,-1.102222222
148.491667,-1.023492063
148.495833,-1.023492063
148.5,-0.944761905
148.504167,-1.023492063
148.508333,-0.944761905
148.5125,-1.023492063
148.516667,-1.102222222
148.520833,-1.023492063
148.525,-0.944761905
148.529167,-0.787301587
148.533333,-0.078730159
148.5375,0.866031746
148.541667,1.653333333
148.545833,1.88952381
148.55,2.125714286
148.554167,1.180952381
148.558333,0.708571429
148.5625,0.078730159
148.566667,-0.62984127
148.570833,-0.944761905
148.575,-1.102222222
148.579167,-1.180952381
148.583333,-1.102222222
148.5875,-1.023492063
148.591667,-0.944761905
148.595833,-0.944761905
148.6,-1.023492063
148.604167,-0.866031746
148.608333,-0.708571429
148.6125,-0.866031746
148.616667,-1.023492063
148.620833,-0.866031746
148.625,-0.866031746
148.629167,-0.708571429
148.633333,-0.787301587
148.6375,-0.787301587
148.641667,-0.787301587
148.645833,-0.866031746
148.65,-0.866031746
148.654167,-0.866031746
148.658333,-0.708571429
148.6625,-0.62984127
148.666667,-0.866031746
148.670833,-0.787301587
148.675,-0.62984127
148.679167,-0.551111111
148.683333,-0.551111111
148.6875,-0.62984127
148.691667,-0.62984127
148.695833,-0.62984127
148.7,-0.551111111
148.704167,-0.472380952
148.708333,-0.393650794
148.7125,-0.314920635
148.716667,-0.551111111
148.720833,-0.393650794
148.725,-0.393650794
148.729167,-0.236190476
148.733333,-0.236190476
148.7375,-0.314920635
148.741667,-0.157460317
148.745833,0.078730159
148.75,0.078730159
148.754167,0.236190476
148.758333,0.314920635
148.7625,0.236190476
148.766667,0.236190476
148.770833,0.314920635
148.775,0.472380952
148.779167,0.472380952
148.783333,0.393650794
148.7875,0.393650794
148.791667,0.551111111
148.795833,0.551111111
148.8,0.551111111
148.804167,0.393650794
148.808333,0.393650794
148.8125,0.236190476
148.816667,0.157460317
148.820833,0.157460317
148.825,0.157460317
148.829167,-0.078730159
148.833333,-0.078730159
148.8375,-0.157460317
148.841667,-0.236190476
148.845833,-0.236190476
148.85,-0.314920635
148.854167,-0.314920635
148.858333,-0.393650794
148.8625,-0.62984127
148.866667,-0.866031746
148.870833,-0.708571429
148.875,-0.62984127
148.879167,-0.708571429
148.883333,-0.866031746
148.8875,-0.866031746
148.891667,-0.787301587
148.895833,-0.787301587
148.9,-0.866031746
148.904167,-0.944761905
148.908333,-0.787301587
148.9125,-0.944761905
148.916667,-0.944761905
148.920833,-0.866031746
148.925,-0.866031746
148.929167,-0.866031746
148.933333,-0.944761905
148.9375,-0.944761905
148.941667,-0.944761905
148.945833,-0.866031746
148.95,-0.944761905
148.954167,-0.787301587
148.958333,-0.787301587
148.9625,-0.866031746
148.966667,-1.023492063
148.970833,-0.866031746
148.975,-0.866031746
148.979167,-0.787301587
148.983333,-0.787301587
148.9875,-0.866031746
148.991667,-0.866031746
148.995833,-0.944761905
149,-0.944761905
149.004167,-0.866031746
149.008333,-0.708571429
149.0125,-0.866031746
149.016667,-1.102222222
149.020833,-0.944761905
149.025,-0.787301587
149.029167,-0.787301587
149.033333,-0.944761905
149.0375,-1.023492063
149.041667,-1.023492063
149.045833,-1.023492063
149.05,-1.023492063
149.054167,-0.944761905
149.058333,-0.944761905
149.0625,-1.102222222
149.066667,-1.102222222
149.070833,-1.023492063
149.075,-0.944761905
149.079167,-0.866031746
149.083333,-0.944761905
149.0875,-0.944761905
149.091667,-1.180952381
149.095833,-0.944761905
149.1,-0.944761905
149.104167,-0.944761905
149.108333,-0.866031746
149.1125,-0.866031746
149.116667,-1.102222222
149.120833,-1.102222222
149.125,-1.102222222
149.129167,-1.023492063
149.133333,-0.944761905
149.1375,-1.023492063
149.141667,-1.023492063
149.145833,-0.944761905
149.15,-1.102222222
149.154167,-0.944761905
149.158333,-0.944761905
149.1625,-0.944761905
149.166667,-1.180952381
149.170833,-1.102222222
149.175,-0.944761905
149.179167,-0.944761905
149.183333,-1.023492063
149.1875,-1.023492063
149.191667,-1.180952381
149.195833,-1.023492063
149.2,-1.023492063
149.204167,-1.023492063
149.208333,-0.944761905
149.2125,-0.866031746
149.216667,-1.023492063
149.220833,-1.023492063
149.225,-1.023492063
149.229167,-1.023492063
149.233333,-0.866031746
149.2375,-0.787301587
149.241667,-0.866031746
149.245833,-0.787301587
149.25,-1.023492063
149.254167,-0.866031746
149.258333,-0.551111111
149.2625,-0.472380952
149.266667,-0.787301587
149.270833,-0.787301587
149.275,-0.708571429
149.279167,-0.787301587
149.283333,-0.944761905
149.2875,-0.787301587
149.291667,-0.866031746
149.295833,-0.944761905
149.3,-0.944761905
149.304167,-0.944761905
149.308333,-0.944761905
149.3125,-1.023492063
149.316667,-1.25968254
149.320833,-1.25968254
149.325,-1.180952381
149.329167,-1.102222222
149.333333,-1.180952381
149.3375,-1.180952381
149.341667,-1.102222222
149.345833,-1.25968254
149.35,-1.25968254
149.354167,-1.180952381
149.358333,-1.102222222
149.3625,-1.102222222
149.366667,-1.25968254
149.370833,-1.180952381
149.375,-0.708571429
149.379167,0.157460317
149.383333,1.023492063
149.3875,1.732063492
149.391667,1.968253968
149.395833,1.653333333
149.4,0.62984127
149.404167,0.472380952
149.408333,0
149.4125,-0.472380952
149.416667,-0.944761905
149.420833,-1.102222222
149.425,-1.25968254
149.429167,-1.180952381
149.433333,-1.023492063
149.4375,-0.866031746
149.441667,-0.866031746
149.445833,-0.944761905
149.45,-1.023492063
149.454167,-1.102222222
149.458333,-0.866031746
149.4625,-0.787301587
149.466667,-1.102222222
149.470833,-0.944761905
149.475,-1.023492063
149.479167,-1.023492063
149.483333,-0.944761905
149.4875,-0.944761905
149.491667,-0.944761905
149.495833,-0.866031746
149.5,-0.944761905
149.504167,-0.866031746
149.508333,-0.787301587
149.5125,-0.708571429
149.516667,-1.023492063
149.520833,-0.944761905
149.525,-0.708571429
149.529167,-0.708571429
149.533333,-0.708571429
149.5375,-0.551111111
149.541667,-0.708571429
149.545833,-0.787301587
149.55,-0.708571429
149.554167,-0.62984127
149.558333,-0.393650794
149.5625,-0.393650794
149.566667,-0.551111111
149.570833,-0.472380952
149.575,-0.236190476
149.579167,-0.236190476
149.583333,-0.157460317
149.5875,-0.236190476
149.591667,-0.157460317
149.595833,-0.078730159
149.6,0
149.604167,0.078730159
149.608333,0.236190476
149.6125,0.393650794
149.616667,0.236190476
149.620833,0.393650794
149.625,0.393650794
149.629167,0.393650794
149.633333,0.393650794
149.6375,0.393650794
149.641667,0.393650794
149.645833,0.393650794
149.65,0.236190476
149.654167,0.236190476
149.658333,0.314920635
149.6625,0.314920635
149.666667,0.078730159
149.670833,0
149.675,0.157460317
149.679167,0
149.683333,-0.078730159
149.6875,0
149.691667,-0.314920635
149.695833,-0.472380952
149.7,-0.472380952
149.704167,-0.472380952
149.708333,-0.393650794
149.7125,-0.472380952
149.716667,-0.708571429
149.720833,-0.787301587
149.725,-0.708571429
149.729167,-0.866031746
149.733333,-0.944761905
149.7375,-0.787301587
149.741667,-0.787301587
149.745833,-0.866031746
149.75,-0.787301587
149.754167,-0.787301587
149.758333,-0.708571429
149.7625,-0.787301587
149.766667,-0.866031746
149.770833,-1.023492063
149.775,-0.866031746
149.779167,-0.787301587
149.783333,-0.787301587
149.7875,-0.708571429
149.791667,-0.787301587
149.795833,-0.866031746
149.8,-0.944761905
149.804167,-0.787301587
149.808333,-0.708571429
149.8125,-0.708571429
149.816667,-0.866031746
149.820833,-1.023492063
149.825,-0.787301587
149.829167,-0.708571429
149.833333,-0.708571429
149.8375,-0.787301587
149.841667,-0.866031746
149.845833,-1.023492063
149.85,-0.944761905
149.854167,-0.866031746
149.858333,-0.708571429
149.8625,-0.708571429
149.866667,-0.944761905
149.870833,-0.944761905
149.875,-0.866031746
149.879167,-1.023492063
149.883333,-1.023492063
149.8875,-0.944761905
149.891667,-0.866031746
149.895833,-0.944761905
149.9,-0.944761905
149.904167,-0.944761905
149.908333,-0.787301587
149.9125,-0.866031746
149.916667,-0.944761905
149.920833,-1.023492063
149.925,-0.944761905
149.929167,-0.944761905
149.933333,-0.866031746
149.9375,-0.944761905
149.941667,-0.944761905
149.945833,-0.944761905
149.95,-1.023492063
149.954167,-1.023492063
149.958333,-0.944761905
149.9625,-0.866031746
149.966667,-0.944761905
149.970833,-1.023492063
149.975,-0.944761905
149.979167,-0.944761905
149.983333,-1.023492063
149.9875,-0.866031746
149.991667,-0.944761905
149.995833,-0.944761905
150,-1.023492063
150.004167,-1.102222222
150.008333,-0.944761905
150.0125,-0.866031746
150.016667,-0.944761905
150.020833,-1.102222222
150.025,-0.944761905
150.029167,-0.866031746
150.033333,-0.944761905
150.0375,-0.866031746
150.041667,-0.944761905
150.045833,-1.023492063
150.05,-0.944761905
150.054167,-0.866031746
150.058333,-0.787301587
150.0625,-0.866031746
150.066667,-0.944761905
150.070833,-1.023492063
150.075,-0.866031746
150.079167,-0.708571429
150.083333,-0.708571429
150.0875,-0.62984127
150.091667,-0.787301587
150.095833,-0.866031746
150.1,-0.708571429
150.104167,-0.551111111
150.108333,-0.551111111
150.1125,-0.472380952
150.116667,-0.708571429
150.120833,-0.866031746
150.125,-0.787301587
150.129167,-0.866031746
150.133333,-0.708571429
150.1375,-0.787301587
150.141667,-0.866031746
150.145833,-1.102222222
150.15,-1.180952381
150.154167,-1.180952381
150.158333,-1.023492063
150.1625,-1.023492063
150.166667,-1.102222222
150.170833,-1.102222222
150.175,-0.944761905
150.179167,-1.023492063
150.183333,-1.023492063
150.1875,-1.023492063
150.191667,-1.180952381
150.195833,-1.25968254
150.2,-1.25968254
150.204167,-1.102222222
150.208333,-0.866031746
150.2125,-0.944761905
150.216667,-1.023492063
150.220833,-0.551111111
150.225,0.551111111
150.229167,1.574603175
150.233333,1.88952381
150.2375,2.361904762
150.241667,1.417142857
150.245833,0.472380952
150.25,-0.157460317
150.254167,-0.62984127
150.258333,-0.944761905
150.2625,-1.102222222
150.266667,-1.417142857
150.270833,-1.417142857
150.275,-1.023492063
150.279167,-0.866031746
150.283333,-0.944761905
150.2875,-1.023492063
150.291667,-0.787301587
150.295833,-0.866031746
150.3,-1.023492063
150.304167,-1.023492063
150.308333,-0.866031746
150.3125,-0.787301587
150.316667,-0.866031746
150.320833,-0.944761905
150.325,-0.708571429
150.329167,-0.866031746
150.333333,-0.787301587
150.3375,-0.787301587
150.341667,-0.787301587
150.345833,-1.023492063
150.35,-0.944761905
150.354167,-0.787301587
150.358333,-0.787301587
150.3625,-0.708571429
150.366667,-0.62984127
150.370833,-0.62984127
150.375,-0.62984127
150.379167,-0.551111111
150.383333,-0.472380952
