t,signal
221.366,101.31154
221.368,101.2777
221.37,101.57196
221.372,101.59747
221.374,101.85139
221.376,102.008865
221.378,101.68061
221.38,101.61316
221.382,101.44281
221.384,101.18661
221.386,101.512955
221.388,101.58621
221.39,101.71186
221.392,102.02441
221.394,101.74655
221.396,101.6138
221.398,101.54986
221.4,101.20262
221.402,101.406395
221.404,101.58936
221.406,101.63676
221.408,101.97157
221.41,101.88055
221.412,101.63264
221.414,101.607216
221.416,101.314514
221.418,101.286026
221.42,101.58925
221.422,101.61702
221.424,101.872795
221.426,102.020065
221.428,101.689735
221.43,101.63993
221.432,101.48012
221.434,101.23436
221.436,101.57272
221.438,101.65321
221.44,101.782555
221.442,102.09827
221.444,101.81743
221.446,101.68259
221.448,101.623886
221.45,101.293434
221.452,101.50444
221.454,101.68581
221.456,101.731415
221.458,102.07008
221.46,101.99033
221.462,101.744545
221.464,101.71859
221.466,101.43224
221.468,101.418915
221.47,101.723404
221.472,101.7528
221.474,102.005165
221.476,102.16647
221.478,101.849075
221.48,101.80521
221.482,101.635376
221.484,101.394714
221.486,101.72998
221.488,101.808136
221.49,101.96149
221.492,102.29859
221.494,102.02388
221.496,101.88638
221.498,101.81679
221.5,101.47879
221.502,101.70163
221.504,101.887886
221.506,101.95181
221.508,102.31017
221.51,102.22838
221.512,101.98657
221.514,101.96613
221.516,101.67865
221.518,101.665726
221.52,101.97107
221.522,102.0153
221.524,102.29454
221.526,102.44776
221.528,102.11918
221.53,102.07097
221.532,101.90653
221.534,101.66544
221.536,102.01396
221.538,102.10118
221.54,102.23977
221.542,102.553955
221.544,102.26702
221.546,102.13861
221.548,102.0704
221.55,101.72896
221.552,101.9402
221.554,102.11596
221.556,102.167244
221.558,102.51021
221.56,102.41563
221.562,102.16867
221.564,102.12745
221.566,101.8212
221.568,101.80139
221.57,102.092186
221.572,102.114006
221.574,102.35009
221.576,102.480934
221.578,102.14321
221.58,102.076164
221.582,101.88305
221.584,101.616135
221.586,101.93024
221.588,101.99308
221.59,102.11746
221.592,102.43056
221.594,102.13102
221.596,101.963394
221.598,101.85801
221.6,101.489296
221.602,101.68657
221.604,101.84929
221.606,101.894
221.608,102.22368
221.61,102.1078
221.612,101.85406
221.614,101.80556
221.616,101.47354
221.618,101.44436
221.62,101.720924
221.622,101.733894
221.624,101.97224
221.626,102.10346
221.628,101.7667
221.63,101.7056
221.632,101.51205
221.634,101.258865
221.636,101.57685
221.638,101.63695
221.64,101.760124
221.642,102.06823
221.644,101.78361
221.646,101.652565
221.648,101.57666
221.65,101.22416
221.652,101.44255
221.654,101.6104
221.656,101.66321
221.658,102.00059
221.66,101.89793
221.662,101.64093
221.664,101.61507
221.666,101.30796
221.668,101.302635
221.67,101.588936
221.672,101.61178
221.674,101.86547
221.676,102.00078
221.678,101.67942
221.68,101.62942
221.682,101.44154
221.684,101.20033
221.686,101.52947
221.688,101.59211
221.69,101.72583
221.692,102.03709
221.694,101.752396
221.696,101.63471
221.698,101.57304
221.7,101.23102
221.702,101.44131
221.704,101.597946
221.706,101.654
221.708,102.00132
221.71,101.895805
221.712,101.657166
221.714,101.629745
221.716,101.32729
221.718,101.31466
221.72,101.60462
221.722,101.63734
221.724,101.89051
221.726,102.0099
221.728,101.681175
221.73,101.63395
221.732,101.45602
221.734,101.20897
221.736,101.537476
221.738,101.61089
221.74,101.74796
221.742,102.05517
221.744,101.76331
221.746,101.63056
221.748,101.544304
221.75,101.20612
221.752,101.438805
221.754,101.61323
221.756,101.65641
221.758,102.00052
221.76,101.90088
221.762,101.65881
221.764,101.62021
221.766,101.30724
221.768,101.31013
221.77,101.59816
221.772,101.61016
221.774,101.858185
221.776,101.987854
221.778,101.66074
221.78,101.610344
221.782,101.4208
221.784,101.20124
221.786,101.52947
221.788,101.59073
221.79,101.7239
221.792,102.027985
221.794,101.731514
221.796,101.59502
221.798,101.51438
221.8,101.16876
221.802,101.392715
221.804,101.54842
221.806,101.59807
221.808,101.95638
221.81,101.8629
221.812,101.621605
221.814,101.58512
221.816,101.26547
221.818,101.257126
221.82,101.53195
221.822,101.5612
221.824,101.830574
221.826,101.947044
221.828,101.6206
221.83,101.574844
221.832,101.38017
221.834,101.147835
221.836,101.47518
221.838,101.53691
221.84,101.678795
221.842,101.97894
221.844,101.6796
221.846,101.56297
221.848,101.488754
221.85,101.14293
221.852,101.36784
221.854,101.530304
221.856,101.58646
221.858,101.93166
221.86,101.8027
221.862,101.553505
221.864,101.519554
221.866,101.22082
221.868,101.24349
221.87,101.52845
221.872,101.55214
221.874,101.81152
221.876,101.928055
221.878,101.59837
221.88,101.54411
221.882,101.344986
221.884,101.12057
221.886,101.451035
221.888,101.50684
221.89,101.64997
221.892,101.96416
221.894,101.67455
221.896,101.54042
221.898,101.450676
221.9,101.11801
221.902,101.366325
221.904,101.52215
221.906,101.57434
221.908,101.9174
221.91,101.79793
221.912,101.552765
221.914,101.51605
221.916,101.20766
221.918,101.21881
221.92,101.49442
221.922,101.509155
221.924,101.78301
221.926,101.91108
221.928,101.589294
221.93,101.53477
221.932,101.33235
221.934,101.105545
221.936,101.43942
221.938,101.497765
221.94,101.64119
221.942,101.93777
221.944,101.64115
221.946,101.51028
221.948,101.41782
221.95,101.0817
221.952,101.32775
221.954,101.48713
221.956,101.553314
221.958,101.89764
221.96,101.762146
221.962,101.533165
221.964,101.4996
221.966,101.18
221.968,101.19463
221.97,101.477715
221.972,101.502106
221.974,101.77552
221.976,101.86872
221.978,101.550026
221.98,101.50299
221.982,101.30132
221.984,101.07493
221.986,101.40714
221.988,101.46615
221.99,101.621216
221.992,101.92434
221.994,101.623405
221.996,101.50704
221.998,101.43194
222,101.08727
222.002,101.32498
222.004,101.50053
222.006,101.57675
222.008,101.92613
222.01,101.787186
222.012,101.562256
222.014,101.53029
222.016,101.21614
222.018,101.23538
222.02,101.5103
222.022,101.53973
222.024,101.813545
222.026,101.90941
222.028,101.59749
222.03,101.577156
222.032,101.396454
222.034,101.182144
222.036,101.503105
222.038,101.55873
222.04,101.713295
222.042,102.01055
222.044,101.70221
222.046,101.5896
222.048,101.50928
222.05,101.16712
222.052,101.40225
222.054,101.5527
222.056,101.60064
222.058,101.93409
222.06,101.79419
222.062,101.55992
222.064,101.52017
222.066,101.20258
222.068,101.23012
222.07,101.49812
222.072,101.51617
222.074,101.77697
222.076,101.868286
222.078,101.52327
222.08,101.459854
222.082,101.24351
222.084,101.03263
222.086,101.36623
222.088,101.42443
222.09,101.56571
222.092,101.85362
222.094,101.54013
222.096,101.410484
222.098,101.32851
222.1,100.984634
222.102,101.21669
222.104,101.37061
222.106,101.432846
222.108,101.78387
222.11,101.63826
222.112,101.405
222.114,101.37138
222.116,101.054474
222.118,101.071686
222.12,101.34374
222.122,101.36627
222.124,101.63731
222.126,101.737274
222.128,101.41463
222.13,101.359
222.132,101.15594
222.134,100.96125
222.136,101.29112
222.138,101.352325
222.14,101.50997
222.142,101.80072
222.144,101.49383
222.146,101.38096
222.148,101.30474
222.15,101.008
222.152,101.32784
222.154,101.54139
222.156,101.67772
222.158,102.13575
222.16,102.1223
222.162,102.00578
222.164,102.09593
222.166,101.92222
222.168,102.10783
222.17,102.531685
222.172,102.7286
222.174,103.17776
222.176,103.452965
222.178,103.324234
222.18,103.385086
222.182,103.13546
222.184,102.863045
222.186,103.134026
222.188,103.060646
222.19,103.02631
222.192,103.10387
222.194,102.574936
222.196,102.17899
222.198,101.746
222.2,101.143425
222.202,101.27205
222.204,101.39417
222.206,101.46706
222.208,101.815025
222.21,101.65858
222.212,101.41501
222.214,101.38596
222.216,101.07629
222.218,101.131386
222.22,101.41222
222.222,101.44848
222.224,101.73888
222.226,101.81629
222.228,101.485176
222.23,101.44269
222.232,101.23703
222.234,101.03504
222.236,101.37114
222.238,101.418625
222.24,101.577515
222.242,101.850624
222.244,101.53744
222.246,101.426575
222.248,101.336235
222.25,101.00449
222.252,101.27291
222.254,101.42864
222.256,101.49242
222.258,101.8382
222.26,101.679985
222.262,101.454895
222.264,101.42366
222.266,101.10495
222.268,101.14488
222.27,101.4129
222.272,101.44584
222.274,101.73654
222.276,101.82232
222.278,101.50994
222.28,101.48293
222.282,101.279305
222.284,101.072685
222.286,101.40762
222.288,101.47784
222.29,101.64828
222.292,101.92995
222.294,101.61881
222.296,101.50947
222.298,101.41496
222.3,101.08332
222.302,101.34436
222.304,101.493965
222.306,101.57937
222.308,101.937164
222.31,101.78749
222.312,101.566185
222.314,101.529045
222.316,101.21621
222.318,101.26786
222.32,101.53138
222.322,101.5618
222.324,101.85689
222.326,101.94688
222.328,101.63743
222.33,101.602905
222.332,101.39248
222.334,101.193474
222.336,101.5315
222.338,101.597084
222.34,101.7745
222.342,102.06446
222.344,101.76157
222.346,101.66496
222.348,101.56798
222.35,101.2325
222.352,101.49354
222.354,101.649734
222.356,101.739944
222.358,102.10805
222.36,101.95018
222.362,101.73809
222.364,101.71341
222.366,101.40968
222.368,101.45769
222.37,101.72955
222.372,101.76144
222.374,102.05547
222.376,102.14104
222.378,101.82926
222.38,101.79531
222.382,101.59301
222.384,101.41081
222.386,101.76236
222.388,101.83613
222.39,102.00826
222.392,102.29627
222.394,101.988785
222.396,101.898834
222.398,101.81157
222.4,101.486176
222.402,101.74982
222.404,101.90055
222.406,101.974144
222.408,102.32543
222.41,102.16562
222.412,101.95737
222.414,101.936455
222.416,101.62263
222.418,101.702614
222.42,101.97157
222.422,101.98802
222.424,102.26702
222.426,102.3475
222.428,102.033844
222.43,101.990814
222.432,101.76966
222.434,101.58321
222.436,101.92463
222.438,101.978584
222.44,102.12552
222.442,102.40132
222.444,102.090355
222.446,101.97474
222.448,101.866
222.45,101.51765
222.452,101.77476
222.454,101.90544
222.456,101.95278
222.458,102.28292
222.46,102.10345
222.462,101.86304
222.464,101.81791
222.466,101.47862
222.468,101.52046
222.47,101.76031
222.472,101.76019
222.474,102.02436
222.476,102.08083
222.478,101.758354
222.48,101.70643
222.482,101.47094
222.484,101.25846
222.486,101.57186
222.488,101.60956
222.49,101.76937
222.492,102.02924
222.494,101.70285
222.496,101.59175
222.498,101.48012
222.5,101.13833
222.502,101.39224
222.504,101.51546
222.506,101.57821
222.508,101.924194
222.51,101.75096
222.512,101.53894
222.514,101.50096
222.516,101.174706
222.518,101.22501
222.52,101.47692
222.522,101.49972
222.524,101.78782
222.526,101.85527
222.528,101.54025
222.53,101.516
222.532,101.31154
222.534,101.12636
222.536,101.44865
222.538,101.48908
222.54,101.65069
222.542,101.93078
222.544,101.61684
222.546,101.522316
222.548,101.429436
222.55,101.093864
222.552,101.35893
222.554,101.50372
222.556,101.57294
222.558,101.91929
222.56,101.75399
222.562,101.537674
222.564,101.49738
222.566,101.16428
222.568,101.23092
222.57,101.49476
222.572,101.52623
222.574,101.812065
222.576,101.86503
222.578,101.54015
222.58,101.49681
222.582,101.282234
222.584,101.112335
222.586,101.44638
222.588,101.49209
222.59,101.65569
222.592,101.92416
222.594,101.60522
222.596,101.49943
222.598,101.38692
222.6,101.05721
222.602,101.33271
222.604,101.46758
222.606,101.52494
222.608,101.86147
222.61,101.679146
222.612,101.463646
222.614,101.42082
222.616,101.091446
222.618,101.167435
222.62,101.41759
222.622,101.438156
222.624,101.727936
222.626,101.790825
222.628,101.469795
222.63,101.426765
222.632,101.2011
222.634,101.034584
222.636,101.37535
222.638,101.432655
222.64,101.60495
222.642,101.87067
222.644,101.548325
222.646,101.435295
222.648,101.32286
222.65,100.9932
222.652,101.26673
222.654,101.39441
222.656,101.47092
222.658,101.81896
222.66,101.64546
222.662,101.42562
222.664,101.3786
222.666,101.0502
222.668,101.12748
222.67,101.36966
222.672,101.39674
222.674,101.68771
222.676,101.741135
222.678,101.428246
222.68,101.38816
222.682,101.15418
222.684,100.9915
222.686,101.33419
222.688,101.374214
222.69,101.54997
222.692,101.80721
222.694,101.484344
222.696,101.383255
222.698,101.27152
222.7,100.93714
222.702,101.21059
222.704,101.34725
222.706,101.44005
222.708,101.79686
222.71,101.61016
222.712,101.38933
222.714,101.34901
222.716,101.00633
222.718,101.07793
222.72,101.33295
222.722,101.359
222.724,101.64665
222.726,101.70035
222.728,101.389946
222.73,101.35075
222.732,101.12617
222.734,100.96459
222.736,101.2999
222.738,101.34317
222.74,101.521774
222.742,101.782265
222.744,101.4723
222.746,101.38623
222.748,101.27961
222.75,100.938194
222.752,101.21483
222.754,101.342316
222.756,101.41968
222.758,101.76286
222.76,101.592415
222.762,101.40416
222.764,101.36055
222.766,101.02242
222.768,101.0993
222.77,101.34761
222.772,101.37576
222.774,101.67453
222.776,101.71353
222.778,101.40268
222.78,101.36573
222.782,101.14655
222.784,100.97937
222.786,101.30307
222.788,101.34596
222.79,101.52077
222.792,101.77979
222.794,101.46307
222.796,101.37571
222.798,101.27327
222.8,100.94346
222.802,101.213326
222.804,101.34248
222.806,101.41374
222.808,101.76135
222.81,101.57804
222.812,101.36772
222.814,101.31213
222.816,100.97525
222.818,101.06849
222.82,101.31265
222.822,101.341835
222.824,101.64115
222.826,101.68452
222.828,101.37743
222.83,101.343796
222.832,101.11312
222.834,100.96275
222.836,101.293816
222.838,101.324905
222.84,101.49293
222.842,101.75282
222.844,101.43472
222.846,101.3323
222.848,101.217285
222.85,100.89935
222.852,101.19001
222.854,101.31535
222.856,101.391594
222.858,101.74379
222.86,101.559296
222.862,101.35008
222.864,101.30601
222.866,100.967735
222.868,101.05829
222.87,101.29892
222.872,101.32066
222.874,101.61537
222.876,101.67269
222.878,101.3786
222.88,101.35422
222.882,101.11222
222.884,100.953316
222.886,101.2886
222.888,101.32707
222.89,101.50299
222.892,101.75878
222.894,101.42857
222.896,101.33003
222.898,101.20934
222.9,100.89235
222.902,101.18024
222.904,101.302444
222.906,101.38744
222.908,101.74417
222.91,101.57046
222.912,101.38032
222.914,101.35136
222.916,101.01627
222.918,101.109474
222.92,101.34475
222.922,101.3729
222.924,101.674805
222.926,101.70554
222.928,101.3829
222.93,101.3615
222.932,101.14376
222.934,100.99446
222.936,101.324295
222.938,101.37472
222.94,101.57894
222.942,101.84431
222.944,101.51865
222.946,101.419205
222.948,101.29473
222.95,100.97157
222.952,101.256226
222.954,101.37898
222.956,101.46062
222.958,101.7986
222.96,101.595566
222.962,101.39725
222.964,101.35216
222.966,101.01054
222.968,101.10594
222.97,101.34408
222.972,101.364944
222.974,101.65367
222.976,101.67719
222.978,101.35107
222.98,101.296394
222.982,101.05631
222.984,100.914185
222.986,101.22452
222.988,101.24754
222.99,101.42204
222.992,101.67019
222.994,101.35638
222.996,101.26333
222.998,101.13749
223,100.81459
223.002,101.10127
223.004,101.21045
223.006,101.293434
223.008,101.63979
223.01,101.43952
223.012,101.23968
223.014,101.19082
223.016,100.85546
223.018,100.96658
223.02,101.20914
223.022,101.23727
223.024,101.5433
223.026,101.582146
223.028,101.28889
223.03,101.24836
223.032,101.00834
223.034,100.87091
223.036,101.19128
223.038,101.21459
223.04,101.40015
223.042,101.62036
223.044,101.27639
223.046,101.1824
223.048,101.07366
223.05,100.774185
223.052,101.0966
223.054,101.26984
223.056,101.43005
223.058,101.84313
223.06,101.7152
223.062,101.63664
223.064,101.71513
223.066,101.50461
223.068,101.74007
223.07,102.123184
223.072,102.303955
223.074,102.78737
223.076,102.98774
223.078,102.86724
223.08,103.008194
223.082,102.94615
223.084,102.89914
223.086,103.159325
223.088,103.11994
223.09,103.25138
223.092,103.38013
223.094,102.88572
223.096,102.595726
223.098,102.247635
223.1,101.66249
223.102,101.59373
223.104,101.43995
223.106,101.38731
223.108,101.6988
223.11,101.49764
223.112,101.30553
223.114,101.25027
223.116,100.891396
223.118,100.99794
223.12,101.24108
223.122,101.27629
223.124,101.59783
223.126,101.63797
223.128,101.3488
223.13,101.32691
223.132,101.08947
223.134,100.94819
223.136,101.2629
223.138,101.29644
223.14,101.48241
223.142,101.71706
223.144,101.38928
223.146,101.30453
223.148,101.18441
223.15,100.86168
223.152,101.15515
223.154,101.27341
223.156,101.36739
223.158,101.71665
223.16,101.504654
223.162,101.31861
223.164,101.27375
223.166,100.93474
223.168,101.05333
223.17,101.294205
223.172,101.33462
223.174,101.64556
223.176,101.66811
223.178,101.36506
223.18,101.321266
223.182,101.07111
223.184,100.94993
223.186,101.28257
223.188,101.32503
223.19,101.52556
223.192,101.764244
223.194,101.441475
223.196,101.35817
223.198,101.236435
223.2,100.93109
223.202,101.23483
223.204,101.348465
223.206,101.447075
223.208,101.79648
223.21,101.58223
223.212,101.39107
223.214,101.34439
223.216,101.0167
223.218,101.15086
223.22,101.38879
223.222,101.41014
223.224,101.704544
223.226,101.711266
223.228,101.421486
223.23,101.39679
223.232,101.163284
223.234,101.039474
223.236,101.36384
223.238,101.41455
223.24,101.62379
223.242,101.85997
223.244,101.539825
223.246,101.472015
223.248,101.34631
223.25,101.03334
223.252,101.33509
223.254,101.45769
223.256,101.56824
223.258,101.92554
223.26,101.71341
223.262,101.5418
223.264,101.50616
223.266,101.17493
223.268,101.30057
223.27,101.5418
223.272,101.582756
223.274,101.903435
223.276,101.91135
223.278,101.63026
223.28,101.623985
223.282,101.38974
223.284,101.273834
223.286,101.61103
223.288,101.65936
223.29,101.86569
223.292,102.10881
223.294,101.79529
223.296,101.72567
223.298,101.61011
223.3,101.30779
223.302,101.6183
223.304,101.74882
223.306,101.84573
223.308,102.201454
223.31,101.98838
223.312,101.81121
223.314,101.76598
223.316,101.442856
223.318,101.5854
223.32,101.81193
223.322,101.8434
223.324,102.155106
223.326,102.163
223.328,101.868675
223.33,101.83412
223.332,101.55997
223.334,101.438774
223.336,101.75205
223.338,101.78861
223.34,102.00522
223.342,102.24117
223.344,101.90684
223.346,101.8222
223.348,101.68497
223.35,101.376816
223.352,101.67591
223.354,101.768845
223.356,101.8362
223.358,102.16188
223.36,101.93407
223.362,101.7401
223.364,101.67939
223.366,101.32152
223.368,101.436134
223.37,101.63249
223.372,101.641785
223.374,101.934235
223.376,101.917244
223.378,101.60147
223.38,101.553246
223.382,101.27429
223.384,101.14429
223.386,101.45025
223.388,101.48225
223.39,101.67734
223.392,101.89085
223.394,101.548645
223.396,101.45287
223.398,101.30016
223.4,100.97656
223.402,101.26985
223.404,101.35614
223.406,101.44085
223.408,101.78
223.41,101.54473
223.412,101.356735
223.414,101.296394
223.416,100.94966
223.418,101.08852
223.42,101.29933
223.422,101.3266
223.424,101.637375
223.426,101.626915
223.428,101.32727
223.43,101.29361
223.432,101.02886
223.434,100.91673
223.436,101.23656
223.438,101.27227
223.44,101.48484
223.442,101.72433
223.444,101.41558
223.446,101.339554
223.448,101.19242
223.45,100.875824
223.452,101.17123
223.454,101.270805
223.456,101.36771
223.458,101.70149
223.46,101.475945
223.462,101.306244
223.464,101.24914
223.466,100.90529
223.468,101.04484
223.47,101.26294
223.472,101.29957
223.474,101.62687
223.476,101.60415
223.478,101.32191
223.48,101.29415
223.482,101.03218
223.484,100.92351
223.486,101.24456
223.488,101.2809
223.49,101.49311
223.492,101.704575
223.494,101.369064
223.496,101.29608
223.498,101.172745
223.5,100.88128
223.502,101.188194
223.504,101.285706
223.506,101.3781
223.508,101.71649
223.51,101.48117
223.512,101.31106
223.514,101.26149
223.516,100.91683
223.518,101.05023
223.52,101.27758
223.522,101.317635
223.524,101.63356
223.526,101.61013
223.528,101.32286
223.53,101.29404
223.532,101.02467
223.534,100.93116
223.536,101.26507
223.538,101.30152
223.54,101.50914
223.542,101.71912
223.544,101.387596
223.546,101.30724
223.548,101.16188
223.55,100.87089
223.552,101.19392
223.554,101.28731
223.556,101.38342
223.558,101.71629
223.56,101.47082
223.562,101.289505
223.564,101.23371
223.566,100.8985
223.568,101.06169
223.57,101.27271
223.572,101.29892
223.574,101.60844
223.576,101.59313
223.578,101.30927
223.58,101.27399
223.582,101.00798
223.584,100.92522
223.586,101.2443
223.588,101.27072
223.59,101.48417
223.592,101.70433
223.594,101.39174
223.596,101.316376
223.598,101.17043
223.6,100.86541
223.602,101.17761
223.604,101.2752
223.606,101.37114
223.608,101.7081
223.61,101.4734
223.612,101.30315
223.614,101.2484
223.616,100.896965
223.618,101.04165
223.62,101.25045
223.622,101.29119
223.624,101.62908
223.626,101.609344
223.628,101.32388
223.63,101.28722
223.632,101.01356
223.634,100.91476
223.636,101.24325
223.638,101.283356
223.64,101.50127
223.642,101.69298
223.644,101.354614
223.646,101.28908
223.648,101.14476
223.65,100.84902
223.652,101.15837
223.654,101.26387
223.656,101.37142
223.658,101.703064
223.66,101.44839
223.662,101.28662
223.664,101.23624
223.666,100.89206
223.668,101.04231
223.67,101.25614
223.672,101.28927
223.674,101.61132
223.676,101.57525
223.678,101.29665
223.68,101.27426
223.682,101.01062
223.684,100.9257
223.686,101.2441
223.688,101.28424
223.69,101.49416
223.692,101.694336
223.694,101.36139
223.696,101.28848
223.698,101.14597
223.7,100.85821
223.702,101.167175
223.704,101.26685
223.706,101.3782
223.708,101.72259
223.71,101.47893
223.712,101.304146
223.714,101.23903
223.716,100.89085
223.718,101.051186
223.72,101.26215
223.722,101.3026
223.724,101.62506
223.726,101.59406
223.728,101.31502
223.73,101.27806
223.732,101.008286
223.734,100.94463
223.736,101.26691
223.738,101.2846
223.74,101.494644
223.742,101.69458
223.744,101.35924
223.746,101.286644
223.748,101.13613
223.75,100.85655
223.752,101.18155
223.754,101.27925
223.756,101.38659
223.758,101.730934
223.76,101.48725
223.762,101.31726
223.764,101.26309
223.766,100.92429
223.768,101.09398
223.77,101.29868
223.772,101.33748
223.774,101.661316
223.776,101.622025
223.778,101.35163
223.78,101.33492
223.782,101.06744
223.784,101.001114
223.786,101.33325
223.788,101.3736
223.79,101.60169
223.792,101.80144
223.794,101.47297
223.796,101.413055
223.798,101.266594
223.8,100.973785
223.802,101.282776
223.804,101.37481
223.806,101.49488
223.808,101.84297
223.81,101.60255
223.812,101.4521
223.814,101.40006
223.816,101.0635
223.818,101.225296
223.82,101.43734
223.822,101.4815
223.824,101.80604
223.826,101.75399
223.828,101.482124
223.83,101.445145
223.832,101.16267
223.834,101.07629
223.836,101.37362
223.838,101.41198
223.84,101.645325
223.842,101.83477
223.844,101.51135
223.846,101.44023
223.848,101.27327
223.85,100.96983
223.852,101.26363
223.854,101.33564
223.856,101.43341
223.858,101.75523
223.86,101.4989
223.862,101.34739
223.864,101.28676
223.866,100.93061
223.868,101.084274
223.87,101.28174
223.872,101.31773
223.874,101.643196
223.876,101.59344
223.878,101.31947
223.88,101.28789
223.882,101.006905
223.884,100.92435
223.886,101.22539
223.888,101.262184
223.89,101.49502
223.892,101.68228
223.894,101.35221
223.896,101.28552
223.898,101.13244
223.9,100.84979
223.902,101.17806
223.904,101.277725
223.906,101.38516
223.908,101.72007
223.91,101.46295
223.912,101.30124
223.914,101.242676
223.916,100.88508
223.918,101.044624
223.92,101.24087
223.922,101.29534
223.924,101.64223
223.926,101.616516
223.928,101.39243
223.93,101.43766
223.932,101.24218
223.934,101.2876
223.936,101.71453
223.938,101.862564
223.94,102.212135
223.942,102.543755
223.944,102.36127
223.946,102.449936
223.948,102.44566
223.95,102.34604
223.952,102.8516
223.954,103.12197
223.956,103.4
223.958,103.78573
223.96,103.45501
223.962,103.22208
223.964,103.07686
223.966,102.58437
223.968,102.57875
223.97,102.558586
223.972,102.36346
223.974,102.39558
223.976,101.99098
223.978,101.49452
223.98,101.37796
223.982,101.08874
223.984,101.0389
223.986,101.34277
223.988,101.343796
223.99,101.55229
223.992,101.733185
223.994,101.422066
223.996,101.37581
223.998,101.233116
224,100.97847
224.002,101.31527
224.004,101.40197
224.006,101.53083
224.008,101.86464
224.01,101.5989
224.012,101.44447
224.014,101.38237
224.016,101.03056
224.018,101.21071
224.02,101.40611
224.022,101.45236
224.024,101.783966
224.026,101.71525
224.028,101.45284
224.03,101.424904
224.032,101.14119
224.034,101.08138
224.036,101.39228
224.038,101.43349
224.04,101.67448
224.042,101.84352
224.044,101.516785
224.046,101.458405
224.048,101.30219
224.05,101.0368
224.052,101.35743
224.054,101.442566
224.056,101.56111
224.058,101.89204
224.06,101.62603
224.062,101.47659
224.064,101.41861
224.066,101.07642
224.068,101.27784
224.07,101.48262
224.072,101.52864
224.074,101.857704
224.076,101.78224
224.078,101.520836
224.08,101.497505
224.082,101.21559
224.084,101.160164
224.086,101.46548
224.088,101.49609
224.09,101.73194
224.092,101.91314
224.094,101.59373
224.096,101.53828
224.098,101.385635
224.1,101.12707
224.102,101.45272
224.104,101.54129
224.106,101.65713
224.108,101.987404
224.11,101.72905
224.112,101.5912
224.114,101.53088
224.116,101.18875
224.118,101.385414
224.12,101.57501
224.122,101.63528
224.124,101.98957
224.126,101.928635
224.128,101.66621
224.13,101.642296
224.132,101.36034
224.134,101.32837
224.136,101.647606
224.138,101.691734
224.14,101.93526
224.142,102.10346
224.144,101.780594
224.146,101.72853
224.148,101.57121
224.15,101.31268
224.152,101.649734
224.154,101.74609
224.156,101.87727
224.158,102.2103
224.16,101.95386
224.162,101.83005
224.164,101.78155
224.166,101.43864
224.168,101.62715
224.17,101.82814
224.172,101.89079
224.174,102.24344
224.176,102.17821
224.178,101.942314
224.18,101.92804
224.182,101.650536
224.184,101.61178
224.186,101.916954
224.188,101.95619
224.19,102.20835
224.192,102.37621
224.194,102.05065
224.196,102.00326
224.198,101.84396
224.2,101.59034
224.202,101.90999
224.204,101.99451
224.206,102.11479
224.208,102.44391
224.21,102.175514
224.212,102.02874
224.214,101.96099
224.216,101.61738
224.218,101.81416
224.22,101.98884
224.222,102.03299
224.224,102.372116
224.226,102.288574
224.228,102.01351
224.23,101.961586
224.232,101.64718
224.234,101.59883
224.236,101.897064
224.238,101.91654
224.24,102.144455
224.242,102.27422
224.244,101.91743
224.246,101.8362
224.248,101.652954
224.25,101.37431
224.252,101.68671
224.254,101.75378
224.256,101.86145
224.258,102.158775
224.26,101.85842
224.262,101.70469
224.264,101.62961
224.266,101.2728
224.268,101.45328
224.27,101.62484
224.272,101.655716
224.274,101.98347
224.276,101.88496
224.278,101.61511
224.28,101.57304
224.282,101.26898
224.284,101.227516
224.286,101.518265
224.288,101.543846
224.29,101.77576
224.292,101.93357
224.294,101.60183
224.296,101.53901
224.298,101.36697
224.3,101.12187
224.302,101.44577
224.304,101.505035
224.306,101.61941
224.308,101.94359
224.31,101.67367
224.312,101.528755
224.314,101.450485
224.316,101.10156
224.318,101.31277
224.32,101.48889
224.322,101.53966
224.324,101.88088
224.326,101.79762
224.328,101.54371
224.33,101.5155
224.332,101.216446
224.334,101.18479
224.336,101.47223
224.338,101.50587
224.34,101.76491
224.342,101.90901
224.344,101.5768
224.346,101.52726
224.348,101.35817
224.35,101.09998
224.352,101.423134
224.354,101.486725
224.356,101.60992
224.358,101.921906
224.36,101.63931
224.362,101.51135
224.364,101.44834
224.366,101.10294
224.368,101.30731
224.37,101.484314
224.372,101.52806
224.374,101.85902
224.376,101.7651
224.378,101.5134
224.38,101.487816
224.382,101.19197
224.384,101.170296
224.386,101.46259
224.388,101.48541
224.39,101.72717
224.392,101.88029
224.394,101.5511
224.396,101.48739
224.398,101.305
224.4,101.06024
224.402,101.38898
224.404,101.45318
224.406,101.58102
224.408,101.90291
224.41,101.63371
224.412,101.493805
224.414,101.41003
224.416,101.05848
224.418,101.28273
224.42,101.454155
224.422,101.50349
224.424,101.843704
224.426,101.7494
224.428,101.489655
224.43,101.449005
224.432,101.1455
224.434,101.13425
224.436,101.43198
224.438,101.46059
224.44,101.70793
224.442,101.8388
224.444,101.51283
224.446,101.46071
224.448,101.280396
224.45,101.03235
224.452,101.36244
224.454,101.43029
224.456,101.56857
224.458,101.87274
224.46,101.57678
224.462,101.443665
224.464,101.37031
224.466,101.035706
224.468,101.26294
224.47,101.44443
224.472,101.495186
224.474,101.827805
224.476,101.715416
224.478,101.45916
